person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,39.0,99642.0,18,735520.0,19.42,0.08,17.0,690,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41.0,99377.0,19,1103280.0,7.51,0.12,17.0,688,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,38.0,55864.0,16,1103280.0,9.91,0.21,16.0,545,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,49.0,99537.0,27,919400.0,16.49,0.1,12.0,629,0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,38.0,99367.0,16,919400.0,11.99,0.1,13.0,634,0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,37.0,72097.0,17,1103280.0,6.54,0.17,16.0,541,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,46.0,99856.0,24,606804.0,7.66,0.07,13.0,546,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,99977.0,12,1011340.0,10.65,0.11,11.0,686,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,40.0,100179.0,17,551640.0,11.01,0.06,14.0,645,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,39.0,65566.0,18,1103280.0,14.22,0.18,12.0,607,1
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43.0,100713.0,22,275820.0,9.91,0.03,17.0,631,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,41.0,100294.0,21,275820.0,11.83,0.03,12.0,594,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,36.0,100878.0,12,1195220.0,11.97,0.13,14.0,700,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,37.0,29875.0,13,275820.0,19.03,0.1,11.0,640,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,38.0,29738.0,12,275820.0,11.01,0.1,16.0,569,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,39.0,29816.0,17,275820.0,14.12,0.1,11.0,641,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,38.0,30886.0,11,275820.0,11.01,0.1,13.0,679,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,36.0,101698.0,12,1213608.0,7.51,0.13,12.0,681,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,36.0,101843.0,14,551640.0,12.69,0.06,13.0,664,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,37.0,101786.0,13,2206560.0,11.01,0.24,17.0,606,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,40.0,34158.0,19,275820.0,10.25,0.09,17.0,680,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,102035.0,12,756206.5,12.99,0.08,11.0,627,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,45.0,35291.0,22,275820.0,11.01,0.09,11.0,657,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,101678.0,17,992952.0,11.01,0.11,15.0,636,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,38.0,101854.0,14,1379100.0,9.63,0.15,16.0,656,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,48.0,35800.0,28,275820.0,12.49,0.08,14.0,692,1
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,43.0,101973.0,20,1103280.0,5.42,0.12,16.0,648,0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,39.0,102012.0,19,907907.5,7.51,0.1,15.0,681,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,36.0,101802.0,11,91940.0,7.51,0.01,16.0,647,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,38.0,75177.0,18,1103280.0,11.01,0.16,16.0,585,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.0,101912.0,18,1648024.5,14.26,0.18,16.0,605,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,39.0,101992.0,15,367760.0,9.63,0.04,12.0,504,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,49.0,102124.0,27,1287160.0,11.89,0.14,17.0,717,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,36.0,103077.0,15,321790.0,12.69,0.03,16.0,680,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,47.0,78547.0,22,1103280.0,5.42,0.15,17.0,597,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,37.0,79126.0,15,1103280.0,16.49,0.15,17.0,667,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,37.0,79033.0,11,1103280.0,13.98,0.15,15.0,642,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,39.0,83385.0,16,1103280.0,9.33,0.14,16.0,623,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,40.0,103132.0,17,459700.0,14.27,0.05,16.0,636,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,42.0,85319.0,16,1103280.0,11.01,0.14,12.0,683,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,38.0,102705.0,17,1379100.0,6.03,0.15,15.0,640,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,103102.0,14,505670.0,12.69,0.05,11.0,517,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,102690.0,14,919400.0,9.99,0.1,16.0,716,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37.0,103179.0,14,735520.0,11.99,0.08,17.0,576,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,38.0,103031.0,11,551640.0,10.99,0.06,14.0,602,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,36.0,88349.0,13,735520.0,17.49,0.09,17.0,585,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,36.0,88322.0,13,1103280.0,7.66,0.14,12.0,680,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,37.0,102699.0,19,514864.0,5.42,0.05,13.0,593,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,38.0,102880.0,16,919400.0,11.01,0.1,12.0,652,0
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,42.0,102641.0,20,781490.0,15.58,0.08,12.0,731,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,37.0,45601.0,14,558535.5,11.86,0.13,14.0,637,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,39.0,102703.0,17,459700.0,11.86,0.05,15.0,662,0
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,48.0,103461.0,24,919400.0,7.51,0.1,13.0,629,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,37.0,51424.0,15,275820.0,7.51,0.06,13.0,565,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,47.0,103143.0,27,505670.0,6.76,0.05,12.0,580,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,41.0,45499.0,20,919400.0,13.79,0.22,13.0,685,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,40.0,103154.0,16,919400.0,12.87,0.1,11.0,644,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,36.0,103040.0,11,735520.0,14.96,0.08,14.0,695,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,43.0,90946.0,20,1103280.0,7.9,0.13,16.0,721,0
0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,37.0,102770.0,15,919400.0,18.43,0.1,16.0,575,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,45.0,45076.0,22,183880.0,7.51,0.04,16.0,664,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,39.0,103007.0,16,1103280.0,9.32,0.12,13.0,695,0
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,46.0,102922.0,26,91940.0,7.68,0.01,12.0,747,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,47.0,102980.0,23,919400.0,8.07,0.1,15.0,610,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,46.0,102734.0,23,459700.0,7.43,0.05,13.0,632,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,44.0,103142.0,18,643580.0,10.62,0.07,12.0,642,0
1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,39.0,104111.0,14,781490.0,6.03,0.08,11.0,694,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,36.0,76752.0,14,574625.0,13.49,0.08,12.0,671,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,42.0,92137.0,22,1103280.0,14.91,0.13,12.0,602,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,42.0,99341.0,20,1103280.0,13.24,0.12,13.0,709,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,48.0,100658.0,20,1103280.0,10.99,0.12,17.0,729,0
0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43.0,104234.0,21,919400.0,9.99,0.1,14.0,669,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,44.0,43953.0,23,367760.0,16.29,0.09,11.0,722,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,36.0,44299.0,13,919400.0,16.29,0.23,17.0,586,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,43.0,104075.0,18,202268.0,11.01,0.02,16.0,664,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,43.0,104206.0,21,597610.0,7.74,0.06,13.0,663,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,36.0,102573.0,14,1103280.0,7.29,0.12,14.0,708,0
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37.0,104696.0,14,597610.0,7.14,0.06,13.0,750,0
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,40.0,105005.0,15,919400.0,10.25,0.1,16.0,619,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,47.0,104667.0,26,2206560.0,11.01,0.23,17.0,706,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,39.0,102989.0,17,1103280.0,6.03,0.12,12.0,543,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38.0,104751.0,12,459700.0,15.58,0.05,12.0,711,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,46.0,105157.0,22,919400.0,8.94,0.1,15.0,612,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,39.0,103028.0,17,1103280.0,10.74,0.12,13.0,644,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,49.0,90896.0,31,1434264.0,17.27,0.17,11.0,717,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,41.0,91057.0,18,441312.0,15.58,0.05,15.0,730,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,49.0,106720.0,26,1103280.0,6.62,0.11,17.0,712,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,41.0,105206.0,19,827460.0,16.0,0.09,12.0,624,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,47.0,105385.0,27,919400.0,11.01,0.09,11.0,603,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,46.0,105155.0,26,1838800.0,12.41,0.19,17.0,648,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,37.0,109043.0,11,1103280.0,7.51,0.11,13.0,674,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,40.0,105358.0,15,1618144.0,7.9,0.17,13.0,689,0
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,49.0,109015.0,23,1103280.0,11.01,0.11,16.0,649,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,37.0,106689.0,13,1310145.0,11.89,0.13,14.0,635,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,36.0,112595.0,13,1103280.0,13.48,0.11,12.0,708,0
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,37.0,106632.0,12,912504.5,11.01,0.09,16.0,682,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,41.0,106476.0,23,367760.0,7.14,0.04,17.0,633,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,37.0,106499.0,19,1103280.0,7.51,0.11,17.0,703,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,36.0,115257.0,14,1103280.0,10.99,0.1,11.0,675,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,37.0,106388.0,17,91940.0,13.48,0.01,11.0,609,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,42.0,88660.0,19,1103280.0,16.77,0.14,13.0,626,1
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,37.0,107042.0,16,1379100.0,10.14,0.14,14.0,677,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,49.0,107230.0,25,1838800.0,13.92,0.19,14.0,724,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,41.0,121149.0,20,1103280.0,10.74,0.1,14.0,605,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,37.0,107899.0,13,330984.0,6.62,0.03,17.0,690,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,38.0,107706.0,14,551640.0,5.42,0.06,13.0,625,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,38.0,107537.0,18,919400.0,11.01,0.09,13.0,684,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,49.0,93545.0,27,1471040.0,14.09,0.17,12.0,643,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,37.0,107963.0,14,459700.0,6.91,0.05,15.0,577,0
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,40.0,44398.0,17,183880.0,13.57,0.05,12.0,653,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,50.0,144907.0,28,1103280.0,9.62,0.08,12.0,653,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,41.0,109026.0,17,1379100.0,13.49,0.14,15.0,696,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,41.0,151228.0,18,1103280.0,13.49,0.08,12.0,703,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,38.0,150788.0,15,1103280.0,7.66,0.08,14.0,701,0
1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,36.0,109109.0,14,349372.0,6.03,0.03,14.0,580,0
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,36.0,109029.0,14,1103280.0,6.62,0.11,13.0,679,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,41.0,136590.0,19,1103280.0,16.0,0.09,15.0,672,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,38.0,109211.0,17,2298500.0,11.01,0.23,17.0,674,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,40.0,108894.0,15,257432.0,10.65,0.03,14.0,591,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,41.0,108986.0,23,1213608.0,6.62,0.12,13.0,555,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,37.0,108784.0,14,367760.0,6.62,0.04,16.0,687,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,38.0,94173.0,14,1379100.0,15.27,0.16,17.0,598,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,39.0,330854.0,12,1103280.0,8.49,0.04,14.0,687,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,36.0,58588.0,15,1117071.0,5.79,0.21,14.0,551,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,38.0,108661.0,16,643580.0,6.99,0.06,16.0,678,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,45.0,108839.0,22,229850.0,11.99,0.02,13.0,736,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,39.0,108838.0,16,1654920.0,10.99,0.17,11.0,588,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,38.0,109111.0,18,1930740.0,10.59,0.19,11.0,661,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,39.0,108902.0,18,965370.0,7.66,0.1,12.0,609,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,37.0,94760.0,13,514864.0,10.74,0.06,12.0,645,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,39.0,109423.0,20,422924.0,11.11,0.04,11.0,570,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,36.0,44363.0,13,1137757.5,14.27,0.28,16.0,653,1
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,36.0,50354.0,16,1140056.0,10.65,0.25,14.0,669,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,37.0,54324.0,13,1140056.0,11.26,0.23,14.0,694,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,37.0,43007.0,16,1218205.0,11.71,0.31,14.0,660,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,37.0,108745.0,15,2022680.0,8.88,0.2,12.0,680,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,43.0,109126.0,22,1379100.0,14.46,0.14,11.0,623,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,42.0,94319.0,19,643580.0,5.42,0.07,15.0,704,1
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,46.0,108819.0,24,1838800.0,6.91,0.18,16.0,764,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,42.0,49130.0,23,257432.0,11.01,0.06,12.0,632,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,41.0,108755.0,18,735520.0,7.51,0.07,16.0,725,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,36.0,94640.0,13,882624.0,13.98,0.1,13.0,651,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,41.0,109125.0,17,275820.0,7.14,0.03,14.0,674,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,45.0,57685.0,24,257432.0,9.62,0.05,11.0,557,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,46.0,59740.0,23,257432.0,10.59,0.05,13.0,566,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,50.0,108660.0,28,2206560.0,11.36,0.22,13.0,676,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,38.0,108927.0,14,1287160.0,12.73,0.13,12.0,630,0
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,36.0,42818.0,14,551640.0,11.49,0.14,13.0,701,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,36.0,87273.0,16,257432.0,11.01,0.03,16.0,681,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,39.0,42712.0,14,625192.0,8.49,0.16,15.0,691,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,109086.0,15,882624.0,13.92,0.09,17.0,657,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,40.0,109192.0,14,257432.0,11.11,0.03,13.0,670,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,37.0,94826.0,12,1838800.0,16.35,0.21,14.0,666,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,36.0,109063.0,15,1838800.0,14.61,0.18,11.0,705,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,37.0,30882.0,14,255133.5,15.65,0.09,14.0,654,1
0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,38.0,43112.0,15,165492.0,16.49,0.04,12.0,601,0
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,38.0,109501.0,20,855042.0,11.83,0.08,17.0,687,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,40.0,29624.0,19,248238.0,14.27,0.09,17.0,637,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,45.0,36771.0,20,248238.0,12.84,0.07,17.0,563,0
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,39.0,108851.0,15,2022680.0,12.67,0.2,15.0,651,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40.0,110379.0,14,2022680.0,6.17,0.2,14.0,669,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,41.0,110099.0,20,220656.0,10.74,0.02,16.0,612,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,44.0,110391.0,22,726326.0,8.59,0.07,14.0,688,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,38.0,110573.0,14,827460.0,12.68,0.08,16.0,700,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,39.0,111420.0,18,307999.0,5.42,0.03,11.0,641,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,37.0,97147.0,15,827460.0,11.01,0.09,14.0,678,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,42.0,100105.0,19,236745.5,6.76,0.03,11.0,699,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,39.0,111293.0,14,1838800.0,14.79,0.18,16.0,648,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,36.0,111386.0,11,367760.0,7.29,0.04,11.0,627,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,41.0,111646.0,19,1103280.0,7.66,0.11,15.0,632,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,41.0,111611.0,22,735520.0,9.63,0.07,13.0,666,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,42.0,16684.0,19,229850.0,11.01,0.15,14.0,634,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,46.0,111253.0,24,1188324.5,11.01,0.12,17.0,687,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,37.0,111548.0,13,1103280.0,11.14,0.11,14.0,691,0
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,47.0,111379.0,23,1103280.0,14.11,0.11,12.0,719,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,38.0,112658.0,17,494177.5,10.51,0.05,16.0,649,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,43.0,112502.0,21,643580.0,7.14,0.06,13.0,623,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,38.0,42168.0,14,1103280.0,11.01,0.28,12.0,596,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,37.0,112398.0,14,1654920.0,12.18,0.16,11.0,725,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,46.0,98166.0,23,643580.0,9.45,0.07,14.0,645,1
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,39.0,219667.0,19,1149250.0,5.42,0.06,14.0,672,0
1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,36.0,113760.0,15,386148.0,5.99,0.04,12.0,619,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,44.0,99289.0,21,772296.0,12.84,0.08,17.0,714,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,44.0,113791.0,22,404536.0,7.29,0.04,13.0,722,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,36.0,113863.0,15,919400.0,9.32,0.09,15.0,658,0
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,41.0,68280.0,20,1176832.0,11.48,0.19,15.0,654,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,44.0,115034.0,18,680356.0,7.88,0.06,16.0,704,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,36.0,115342.0,13,1195220.0,10.65,0.11,11.0,635,0
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,40.0,114806.0,19,459700.0,10.65,0.04,16.0,576,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,47.0,115008.0,27,459700.0,6.03,0.04,16.0,704,0
0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,39.0,115223.0,17,735520.0,12.69,0.07,14.0,675,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,49.0,115237.0,28,689550.0,6.03,0.07,13.0,581,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,44.0,114867.0,24,1949128.0,9.91,0.18,14.0,651,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,44.0,61037.0,23,1195220.0,13.16,0.21,13.0,719,0
